id_wejscia,id_osoby,id_filii,data_wejscia,data_wyjscia
1722,482,6,2025-12-28 19:13:03,2025-12-28 23:04:03
1723,643,9,2025-12-28 19:14:39,2025-12-28 20:06:39
1724,68,9,2025-12-28 19:12:12,2025-12-28 20:52:12
1725,301,6,2025-12-28 19:13:33,2025-12-28 22:09:33
1726,409,6,2025-12-28 19:11:51,2025-12-28 21:09:51
1727,529,5,2025-12-28 19:14:22,2025-12-28 21:47:22
1728,776,7,2025-12-28 19:13:21,2025-12-28 20:06:21
1729,121,8,2025-12-28 19:14:26,2025-12-28 20:09:26
1730,699,2,2025-12-28 19:13:36,2025-12-28 21:31:36
1731,731,1,2025-12-28 19:12:51,2025-12-28 21:38:51
1732,93,10,2025-12-28 19:13:39,2025-12-28 21:43:39
1733,542,10,2025-12-28 19:14:50,2025-12-28 19:34:50
1734,191,1,2025-12-28 19:13:07,2025-12-28 22:43:07
1735,830,4,2025-12-28 19:11:52,2025-12-28 20:11:52
1736,365,7,2025-12-28 19:12:40,2025-12-28 19:47:40
1737,986,2,2025-12-28 19:12:55,2025-12-28 23:10:55
1738,570,9,2025-12-28 19:12:34,2025-12-28 19:33:34
1739,344,1,2025-12-28 19:12:41,2025-12-28 20:01:41
1740,715,6,2025-12-28 19:14:34,2025-12-28 22:54:34
1741,786,1,2025-12-28 19:14:50,2025-12-28 21:39:50
1742,767,9,2025-12-28 19:13:03,2025-12-28 19:20:03
1743,799,5,2025-12-28 19:13:01,2025-12-28 21:14:01
1744,355,4,2025-12-28 19:12:28,2025-12-28 22:23:28
1745,578,5,2025-12-28 19:13:44,2025-12-28 19:56:44
1746,431,2,2025-12-28 19:14:10,2025-12-28 21:18:10
1747,949,1,2025-12-28 19:13:38,2025-12-28 20:36:38
1748,99,8,2025-12-28 19:11:51,2025-12-28 21:19:51
1749,685,4,2025-12-28 19:14:35,2025-12-28 21:46:35
1750,89,4,2025-12-28 19:12:49,2025-12-28 19:27:49
1751,514,3,2025-12-28 19:12:03,2025-12-28 21:43:03
1752,36,4,2025-12-28 19:14:36,2025-12-28 22:06:36
1753,982,5,2025-12-28 19:14:34,2025-12-28 20:53:34
1754,469,5,2025-12-28 19:14:43,2025-12-28 20:47:43
1755,58,8,2025-12-28 19:13:21,2025-12-28 21:59:21
1756,248,10,2025-12-28 19:12:28,2025-12-28 20:00:28
1757,263,8,2025-12-28 19:11:54,2025-12-28 20:59:54
1758,493,10,2025-12-28 19:13:19,2025-12-28 21:13:19
1759,240,7,2025-12-28 19:13:59,2025-12-28 19:36:59
1760,930,8,2025-12-28 19:12:48,2025-12-28 20:59:48
1761,209,1,2025-12-28 19:13:59,2025-12-28 23:00:59
1762,511,5,2025-12-28 19:13:35,2025-12-28 20:40:35
1763,78,10,2025-12-28 19:14:41,2025-12-28 20:32:41
1764,432,2,2025-12-28 19:12:04,2025-12-28 22:45:04
1765,298,10,2025-12-28 19:12:12,2025-12-28 22:29:12
1766,136,5,2025-12-28 19:12:39,2025-12-28 20:12:39
1767,239,8,2025-12-28 19:13:55,2025-12-28 21:25:55
1768,994,9,2025-12-28 19:13:36,2025-12-28 21:12:36
1769,745,5,2025-12-28 19:12:36,2025-12-28 23:01:36
1770,399,1,2025-12-28 19:12:17,2025-12-28 22:14:17
1771,322,1,2025-12-28 19:12:42,2025-12-28 21:53:42
1772,94,10,2025-12-28 19:12:09,2025-12-28 20:27:09
1773,45,8,2025-12-28 19:13:45,2025-12-28 19:26:45
1774,48,9,2025-12-28 19:12:34,2025-12-28 22:06:34
1775,692,3,2025-12-28 19:14:01,2025-12-28 19:33:01
1776,536,1,2025-12-28 19:13:59,2025-12-28 20:12:59
1777,433,3,2025-12-28 19:13:31,2025-12-28 22:20:31
1778,903,5,2025-12-28 19:13:22,2025-12-28 22:55:22
1779,321,7,2025-12-28 19:12:14,2025-12-28 23:05:14
1780,751,6,2025-12-28 19:12:06,2025-12-28 21:06:06
1781,835,7,2025-12-28 19:14:40,2025-12-28 22:02:40
1782,299,3,2025-12-28 19:13:12,2025-12-28 20:52:12
1783,740,7,2025-12-28 19:13:36,2025-12-28 22:02:36
1784,759,7,2025-12-28 19:14:41,2025-12-28 20:25:41
1785,137,4,2025-12-28 19:12:29,2025-12-28 19:45:29
1786,458,8,2025-12-28 19:12:53,2025-12-28 19:54:53
1787,57,4,2025-12-28 19:12:10,2025-12-28 22:33:10
1788,295,5,2025-12-28 19:12:23,2025-12-28 20:59:23
1789,154,10,2025-12-28 19:12:30,2025-12-28 19:45:30
1790,662,3,2025-12-28 19:12:52,2025-12-28 22:34:52
1791,999,3,2025-12-28 19:13:46,2025-12-28 19:22:46
1792,427,4,2025-12-28 19:14:06,2025-12-28 21:16:06
1793,825,6,2025-12-28 19:12:02,2025-12-28 19:30:02
1794,973,6,2025-12-28 19:14:04,2025-12-28 22:35:04
1795,933,5,2025-12-28 19:14:32,2025-12-28 21:26:32
1796,998,6,2025-12-28 19:12:08,2025-12-28 19:57:08
1797,680,7,2025-12-28 19:11:59,2025-12-28 20:09:59
1798,903,7,2025-12-28 19:13:51,2025-12-28 22:09:51
1799,869,7,2025-12-28 19:12:52,2025-12-28 20:08:52
1800,564,8,2025-12-28 19:13:27,2025-12-28 19:37:27
1801,339,3,2025-12-28 19:14:37,2025-12-28 22:28:37
1802,796,5,2025-12-28 19:13:55,2025-12-28 22:22:55
1803,571,2,2025-12-28 19:12:40,2025-12-28 20:29:40
1804,72,9,2025-12-28 19:13:30,2025-12-28 20:35:30
1805,392,7,2025-12-28 19:14:24,2025-12-28 21:29:24
1806,391,2,2025-12-28 19:12:55,2025-12-28 20:56:55
1807,223,10,2025-12-28 19:13:55,2025-12-28 20:47:55
1808,550,10,2025-12-28 19:13:02,2025-12-28 22:54:02
1809,124,10,2025-12-28 19:12:22,2025-12-28 21:15:22
1810,739,9,2025-12-28 19:12:52,2025-12-28 22:05:52
1811,712,9,2025-12-28 19:12:20,2025-12-28 20:06:20
1812,574,5,2025-12-28 19:12:09,2025-12-28 20:09:09
1813,771,2,2025-12-28 19:13:28,2025-12-28 21:26:28
1814,366,1,2025-12-28 19:12:27,2025-12-28 20:04:27
1815,655,7,2025-12-28 19:14:17,2025-12-28 22:59:17
1816,847,3,2025-12-28 19:12:25,2025-12-28 21:07:25
1817,580,1,2025-12-28 19:13:46,2025-12-28 22:29:46
1818,651,6,2025-12-28 19:14:30,2025-12-28 20:01:30
1819,265,6,2025-12-28 19:13:23,2025-12-28 21:04:23
1820,910,10,2025-12-28 19:14:32,2025-12-28 20:49:32
1821,409,2,2025-12-28 19:13:01,2025-12-28 21:06:01
1822,19,5,2025-12-28 19:14:39,2025-12-28 23:00:39
1823,31,1,2025-12-28 19:13:27,2025-12-28 20:09:27
1824,348,4,2025-12-28 19:13:37,2025-12-28 20:38:37
1825,819,6,2025-12-28 19:13:59,2025-12-28 19:37:59
1826,567,10,2025-12-28 19:12:33,2025-12-28 20:24:33
1827,441,6,2025-12-28 19:13:57,2025-12-28 23:01:57
1828,643,4,2025-12-28 19:12:51,2025-12-28 22:40:51
1829,732,2,2025-12-28 19:13:37,2025-12-28 22:26:37
1830,932,3,2025-12-28 19:13:01,2025-12-28 19:47:01
1831,86,8,2025-12-28 19:12:38,2025-12-28 20:42:38
1832,514,6,2025-12-28 19:13:30,2025-12-28 19:34:30
1833,530,5,2025-12-28 19:13:42,2025-12-28 20:56:42
1834,515,8,2025-12-28 19:11:51,2025-12-28 22:08:51
1835,698,3,2025-12-28 19:14:33,2025-12-28 21:38:33
1836,328,6,2025-12-28 19:12:54,2025-12-28 19:27:54
1837,554,2,2025-12-28 19:14:14,2025-12-28 23:05:14
1838,824,8,2025-12-28 19:13:06,2025-12-28 19:59:06
1839,219,8,2025-12-28 19:12:41,2025-12-28 20:37:41
1840,794,2,2025-12-28 19:11:54,2025-12-28 19:17:54
1841,997,1,2025-12-28 19:14:11,2025-12-28 20:47:11
1842,899,7,2025-12-28 19:12:46,2025-12-28 20:11:46
1843,440,4,2025-12-28 19:14:39,2025-12-28 19:37:39
1844,317,2,2025-12-28 19:14:05,2025-12-28 22:09:05
1845,604,4,2025-12-28 19:14:47,2025-12-28 21:30:47
1846,475,5,2025-12-28 19:13:34,2025-12-28 19:24:34
1847,695,2,2025-12-28 19:14:01,2025-12-28 22:18:01
1848,173,4,2025-12-28 19:12:40,2025-12-28 20:48:40
1849,490,9,2025-12-28 19:12:01,2025-12-28 20:29:01
1850,811,9,2025-12-28 19:13:40,2025-12-28 21:17:40
1851,284,7,2025-12-28 19:14:36,2025-12-28 20:47:36
1852,763,2,2025-12-28 19:13:07,2025-12-28 22:01:07
1853,930,1,2025-12-28 19:12:31,2025-12-28 21:24:31
1854,22,7,2025-12-28 19:12:41,2025-12-28 19:51:41
1855,251,9,2025-12-28 19:14:31,2025-12-28 20:21:31
1856,713,7,2025-12-28 19:12:29,2025-12-28 20:18:29
1857,170,3,2025-12-28 19:14:28,2025-12-28 19:21:28
1858,382,2,2025-12-28 19:12:45,2025-12-28 20:21:45
1859,90,10,2025-12-28 19:13:45,2025-12-28 21:39:45
1860,679,9,2025-12-28 19:13:45,2025-12-28 20:29:45
1861,535,3,2025-12-28 19:12:49,2025-12-28 20:44:49
1862,304,9,2025-12-28 19:14:37,2025-12-28 19:23:37
1863,725,7,2025-12-28 19:14:41,2025-12-28 20:46:41
1864,388,10,2025-12-28 19:14:25,2025-12-28 23:00:25
1865,32,9,2025-12-28 19:14:17,2025-12-28 21:22:17
1866,955,5,2025-12-28 19:14:37,2025-12-28 22:15:37
1867,64,9,2025-12-28 19:12:16,2025-12-28 19:25:16
1868,428,3,2025-12-28 19:13:45,2025-12-28 21:52:45
1869,464,6,2025-12-28 19:12:42,2025-12-28 20:06:42
1870,622,10,2025-12-28 19:12:16,2025-12-28 20:01:16
1871,398,8,2025-12-28 19:14:19,2025-12-28 22:26:19
1872,439,7,2025-12-28 19:14:33,2025-12-28 21:29:33
1873,454,8,2025-12-28 19:12:33,2025-12-28 21:33:33
1874,712,5,2025-12-28 19:12:03,2025-12-28 22:35:03
1875,152,8,2025-12-28 19:12:24,2025-12-28 22:16:24
1876,267,5,2025-12-28 19:14:20,2025-12-28 22:30:20
1877,757,10,2025-12-28 19:12:19,2025-12-28 19:39:19
1878,232,3,2025-12-28 19:13:36,2025-12-28 22:52:36
1879,69,9,2025-12-28 19:13:22,2025-12-28 22:58:22
1880,292,7,2025-12-28 19:13:08,2025-12-28 23:08:08
1881,666,7,2025-12-28 19:14:44,2025-12-28 22:51:44
1882,725,2,2025-12-28 19:13:59,2025-12-28 19:34:59
1883,837,9,2025-12-28 19:13:52,2025-12-28 22:09:52
1884,537,9,2025-12-28 19:13:26,2025-12-28 21:33:26
1885,497,10,2025-12-28 19:12:37,2025-12-28 20:16:37
1886,806,6,2025-12-28 19:14:20,2025-12-28 20:33:20
1887,879,4,2025-12-28 19:12:30,2025-12-28 21:59:30
1888,109,6,2025-12-28 19:11:56,2025-12-28 20:42:56
1889,246,10,2025-12-28 19:12:50,2025-12-28 20:32:50
1890,996,7,2025-12-28 19:14:51,2025-12-28 20:19:51
1891,121,1,2025-12-28 19:13:42,2025-12-28 22:38:42
1892,219,10,2025-12-28 19:12:30,2025-12-28 21:48:30
1893,393,2,2025-12-28 19:12:04,2025-12-28 22:29:04
1894,535,4,2025-12-28 19:14:18,2025-12-28 20:23:18
1895,93,2,2025-12-28 19:14:22,2025-12-28 23:01:22
1896,10,8,2025-12-28 19:14:42,2025-12-28 20:18:42
1897,737,3,2025-12-28 19:13:57,2025-12-28 21:32:57
1898,390,10,2025-12-28 19:13:34,2025-12-28 22:42:34
1899,486,7,2025-12-28 19:12:48,2025-12-28 22:17:48
1900,848,5,2025-12-28 19:12:39,2025-12-28 19:54:39
1901,617,2,2025-12-28 19:11:54,2025-12-28 21:31:54
1902,769,9,2025-12-28 19:13:55,2025-12-28 20:22:55
1903,538,9,2025-12-28 19:13:30,2025-12-28 19:58:30
1904,775,9,2025-12-28 19:13:17,2025-12-28 21:30:17
1905,218,1,2025-12-28 19:12:17,2025-12-28 22:43:17
1906,992,4,2025-12-28 19:12:20,2025-12-28 21:45:20
1907,109,4,2025-12-28 19:14:42,2025-12-28 21:13:42
1908,116,7,2025-12-28 19:14:01,2025-12-28 20:47:01
1909,140,2,2025-12-28 19:11:52,2025-12-28 20:47:52
1910,727,2,2025-12-28 19:14:25,2025-12-28 19:43:25
1911,101,2,2025-12-28 19:12:02,2025-12-28 21:21:02
1912,114,6,2025-12-28 19:13:46,2025-12-28 21:24:46
1913,529,10,2025-12-28 19:12:08,2025-12-28 19:46:08
1914,140,10,2025-12-28 19:12:35,2025-12-28 20:42:35
1915,926,9,2025-12-28 19:14:24,2025-12-28 19:50:24
1916,670,5,2025-12-28 19:12:37,2025-12-28 21:26:37
1917,619,6,2025-12-28 19:13:46,2025-12-28 20:39:46
1918,340,8,2025-12-28 19:11:57,2025-12-28 21:05:57
1919,311,1,2025-12-28 19:13:49,2025-12-28 21:57:49
1920,929,2,2025-12-28 19:12:32,2025-12-28 22:45:32
1921,297,9,2025-12-28 19:11:59,2025-12-28 22:55:59
1922,128,5,2025-12-28 19:13:41,2025-12-28 22:33:41
1923,165,4,2025-12-28 19:14:44,2025-12-28 22:59:44
1924,844,7,2025-12-28 19:14:43,2025-12-28 21:32:43
1925,85,2,2025-12-28 19:12:20,2025-12-28 19:49:20
1926,571,2,2025-12-28 19:14:49,2025-12-28 20:05:49
1927,240,9,2025-12-28 19:13:53,2025-12-28 19:23:53
1928,485,7,2025-12-28 19:14:38,2025-12-28 22:35:38
1929,853,2,2025-12-28 19:11:58,2025-12-28 21:04:58
1930,961,4,2025-12-28 19:14:07,2025-12-28 21:53:07
1931,398,10,2025-12-28 19:12:17,2025-12-28 19:27:17
1932,783,1,2025-12-28 19:13:03,2025-12-28 21:19:03
1933,515,8,2025-12-28 19:13:22,2025-12-28 20:42:22
1934,836,9,2025-12-28 19:13:20,2025-12-28 22:49:20
1935,275,7,2025-12-28 19:13:09,2025-12-28 22:25:09
1936,133,2,2025-12-28 19:13:59,2025-12-28 21:49:59
1937,165,3,2025-12-28 19:12:32,2025-12-28 22:29:32
1938,802,5,2025-12-28 19:13:30,2025-12-28 22:10:30
1939,372,5,2025-12-28 19:13:40,2025-12-28 22:30:40
1940,55,5,2025-12-28 19:11:53,2025-12-28 21:56:53
1941,82,2,2025-12-28 19:14:20,2025-12-28 22:13:20
1942,62,10,2025-12-28 19:14:51,2025-12-28 22:42:51
1943,666,4,2025-12-28 19:14:22,2025-12-28 21:10:22
1944,512,10,2025-12-28 19:14:35,2025-12-28 20:16:35
1945,226,8,2025-12-28 19:12:32,2025-12-28 21:35:32
1946,117,6,2025-12-28 19:12:01,2025-12-28 20:25:01
1947,431,9,2025-12-28 19:13:03,2025-12-28 23:11:03
1948,168,1,2025-12-28 19:14:45,2025-12-28 20:07:45
1949,456,1,2025-12-28 19:13:36,2025-12-28 20:05:36
1950,189,3,2025-12-28 19:13:04,2025-12-28 19:58:04
1951,84,9,2025-12-28 19:13:36,2025-12-28 19:27:36
1952,133,5,2025-12-28 19:13:33,2025-12-28 22:36:33
1953,813,9,2025-12-28 19:14:29,2025-12-28 21:04:29
1954,352,4,2025-12-28 19:11:59,2025-12-28 19:18:59
1955,375,10,2025-12-28 19:13:01,2025-12-28 21:59:01
1956,53,8,2025-12-28 19:13:00,2025-12-28 22:26:00
1957,521,5,2025-12-28 19:11:59,2025-12-28 22:39:59
1958,740,5,2025-12-28 19:13:58,2025-12-28 22:44:58
1959,445,4,2025-12-28 19:11:55,2025-12-28 19:50:55
1960,774,5,2025-12-28 19:13:32,2025-12-28 19:53:32
1961,913,3,2025-12-28 19:12:03,2025-12-28 19:50:03
1962,209,8,2025-12-28 19:14:06,2025-12-28 21:53:06
1963,634,3,2025-12-28 19:13:15,2025-12-28 19:24:15
1964,906,7,2025-12-28 19:13:23,2025-12-28 20:20:23
1965,140,1,2025-12-28 19:13:36,2025-12-28 22:53:36
1966,47,8,2025-12-28 19:13:26,2025-12-28 22:54:26
1967,680,10,2025-12-28 19:12:22,2025-12-28 21:11:22
1968,419,1,2025-12-28 19:13:39,2025-12-28 22:05:39
1969,795,9,2025-12-28 19:14:23,2025-12-28 22:01:23
1970,599,3,2025-12-28 19:12:35,2025-12-28 22:20:35
1971,698,7,2025-12-28 19:12:42,2025-12-28 21:47:42
1972,980,1,2025-12-28 19:14:36,2025-12-28 20:32:36
1973,359,3,2025-12-28 19:11:55,2025-12-28 19:46:55
1974,448,2,2025-12-28 19:14:18,2025-12-28 21:37:18
1975,319,8,2025-12-28 19:12:17,2025-12-28 22:04:17
1976,394,7,2025-12-28 19:12:01,2025-12-28 20:17:01
1977,429,9,2025-12-28 19:14:33,2025-12-28 20:35:33
1978,874,7,2025-12-28 19:13:26,2025-12-28 20:14:26
1979,285,6,2025-12-28 19:13:40,2025-12-28 20:38:40
1980,631,7,2025-12-28 19:13:29,2025-12-28 21:19:29
1981,343,9,2025-12-28 19:14:18,2025-12-28 20:37:18
1982,556,3,2025-12-28 19:12:51,2025-12-28 22:33:51
1983,854,5,2025-12-28 19:13:35,2025-12-28 19:54:35
1984,589,10,2025-12-28 19:12:07,2025-12-28 21:15:07
1985,809,8,2025-12-28 19:14:10,2025-12-28 22:21:10
1986,53,5,2025-12-28 19:13:50,2025-12-28 21:59:50
1987,987,9,2025-12-28 19:13:26,2025-12-28 21:42:26
1988,99,4,2025-12-28 19:12:09,2025-12-28 22:46:09
1989,664,10,2025-12-28 19:13:43,2025-12-28 20:04:43
1990,420,5,2025-12-28 19:12:26,2025-12-28 20:57:26
1991,561,10,2025-12-28 19:13:05,2025-12-28 20:59:05
1992,504,3,2025-12-28 19:12:06,2025-12-28 23:12:06
1993,541,8,2025-12-28 19:14:13,2025-12-28 20:34:13
1994,733,2,2025-12-28 19:12:50,2025-12-28 23:12:50
1995,347,1,2025-12-28 19:14:49,2025-12-28 19:26:49
1996,755,8,2025-12-28 19:13:56,2025-12-28 23:06:56
1997,312,6,2025-12-28 19:12:43,2025-12-28 21:47:43
1998,540,9,2025-12-28 19:13:02,2025-12-28 22:53:02
1999,316,1,2025-12-28 19:12:24,2025-12-28 20:58:24
2000,993,4,2025-12-28 19:13:46,2025-12-28 22:27:46
