id_ksiazki,nr_isbn,numer_inwentarzowy,tytul,autor,id_kategorii,id_filii,rok_wydania,numer_edycji,liczba_stron,dostepna_online,opis,status
140,9781759252018,15606,Węgiel kilometr czyn a własny,Jerzy Pabisiak,5,7,1997,Wydanie I,471,True,"Piasek kolor późny chleb.
Lud jeszcze góra tylko.",w konserwacji
141,9781385509982,26912,Anglia silnik tylko swój około,Anastazja Larysz,2,8,1984,Wydanie I,739,True,Chwila pamięć szybko gdzie postać sąd. Państwowy Piotr postawa hałas plemię artystyczny.,dostępny
142,9781167966286,63310,Prawdziwy postępowanie okno,Anastazja Soczewka,8,6,1977,Wydanie I,314,True,Koncert bardzo potrafić suma morze. Dialekt podnosić pani rzeczownik model wieża tamten wóz.,dostępny
143,9781759252018,74862,Węgiel kilometr czyn a własny,Jerzy Pabisiak,5,7,1997,Wydanie I,471,False,"Piasek kolor późny chleb.
Lud jeszcze góra tylko.",wypożyczony
144,9780414399907,81249,Owca przepis leżeć Egipt,Piotr Przekwas,6,1,2008,Wydanie I,212,True,Własny oficjalny dobrze. Wysoki użycie słodki akcja. Nigdy zima bóg uwaga stanowić.,dostępny
145,9781865407234,67552,Włosy kwiecień most zespół budować,Albert Zarzeczna,5,5,1962,Wydanie I,347,False,Starożytny dobro rzeka plecy otwór patrzeć strój.,w konserwacji
146,9781345231809,5572,Chłop moneta dziesięć granica ochrona,Andrzej Stein,10,8,2004,Wydanie I,278,False,Lot strefa klucz robić Polak. Cecha ozdoba międzynarodowy fałszywy lód uciekać.,w konserwacji
147,9780005513132,51067,60 ogród gwiazda,Julianna Żmija,2,1,1980,Wydanie I,626,False,Dodatkowy pływać czwartek studiować swój.,wypożyczony
148,9780798423175,60207,Pić czerwony,Borys Getka,9,5,1958,Wydanie I,650,False,Słoneczny zachodni nocny. Pasek los także delikatny przychodzić.,w konserwacji
149,9780094652866,5054,Używać specjalny międzynarodowy móc,Krystian Serwach,7,7,1967,Wydanie I,696,True,Współczesny biskup opinia futro. Ogromny zimno wiosna wino. Słońce specjalny państwo jednostka.,w konserwacji
150,9781616142964,59193,Okazja chmura święto ziemia,pani Justyna Nowotny,10,1,1979,Wydanie I,784,False,Dowód otrzymać brzuch chodzić godzina port. Bułgarski 4 za pomocą pić właściwy szósty wy.,wypożyczony
151,9781865407234,68222,Włosy kwiecień most zespół budować,Albert Zarzeczna,5,3,1962,Wydanie I,347,False,Starożytny dobro rzeka plecy otwór patrzeć strój.,wypożyczony
152,9780768677201,87247,40 dzięki w formie zostać,Malwina Materek,9,6,1967,Wydanie I,355,False,Dyrektor w kształcie Ameryka władza.,w konserwacji
153,9781874227250,48520,Warstwa wina zwykły,Cyprian Kott,2,6,1994,Wydanie I,776,False,Płeć obowiązywać powinien zdolność. Rachunek siostra radio można wysyłać krzew rasa złożony.,wypożyczony
154,9780501265870,43494,Pająk istnieć robota trzeba poziom,Paweł Stanclik,7,9,1963,Wydanie I,572,False,Błąd zaś pewien rasa właściwość. Cel lewy księżyc figura produkcja.,wypożyczony
155,9780362591026,87329,Trzeba oko,Janina Kołak,8,7,1976,Wydanie I,669,True,Krok świeży bar stary dół kolega. Dziura studia pas majuskuła.,dostępny
156,9781134555819,82615,Oraz kilka,pan Wojciech Lenda,4,1,1981,Wydanie I,268,True,Metal lampa substancja mąż. Wiedzieć walczyć strefa pacjent nie ma piękny.,w konserwacji
157,9780005513132,42757,60 ogród gwiazda,Julianna Żmija,2,2,1980,Wydanie I,626,False,Dodatkowy pływać czwartek studiować swój.,w konserwacji
158,9781536822250,36858,Kula sztuczny włożyć Ameryka,Aleks Staśko,5,2,1960,Wydanie I,786,False,Gospodarka wywołać tam wszystek 7 wygrać słodki zysk. Ucho siedziba zmęczony właściwy obok.,wypożyczony
159,9780523118734,76243,Skutek imię oraz elektryczny,pan Oliwier Stefankiewicz,7,2,2012,Wydanie I,139,True,Marzec wpaść pod. Obchodzić włożyć reguła kula miasto handlowy katastrofa wesoły.,wypożyczony
160,9780362591026,71357,Trzeba oko,Janina Kołak,8,5,1976,Wydanie I,669,True,Krok świeży bar stary dół kolega. Dziura studia pas majuskuła.,wypożyczony
161,9781072287513,34948,Fabryka skończyć operacja dorosły,pani Anna Maria Fiołek,6,2,2020,Wydanie I,241,False,Kamień fala długo Czechy czysty.,w konserwacji
162,9781138492578,54612,Teoria obywatelka dzisiaj ziarno,Maciej Pyrkosz,9,1,1998,Wydanie I,487,False,Woda ostry wytwarzać katastrofa spór znaczny oficjalny.,dostępny
163,9781759252018,12315,Węgiel kilometr czyn a własny,Jerzy Pabisiak,5,9,1997,Wydanie I,471,False,"Piasek kolor późny chleb.
Lud jeszcze góra tylko.",w konserwacji
164,9780888596710,86715,Dokładnie te dorosły zgadzać się most,pan Igor Doruch,4,3,1950,Wydanie I,165,True,Park rynek zgodny francuski. Dziób trwać idea obowiązywać zbiór papier jakość.,w konserwacji
165,9781435262805,63256,Sześćdziesiąt więcej piętro ani po,Marianna Berus,5,2,1998,Wydanie I,285,False,Budowla przypadek alkohol strefa ciemny flaga słoneczny. Trzymać wiek autor król nic 3 chemiczny.,w konserwacji
166,9780523118734,3289,Skutek imię oraz elektryczny,pan Oliwier Stefankiewicz,7,1,2012,Wydanie I,139,False,Marzec wpaść pod. Obchodzić włożyć reguła kula miasto handlowy katastrofa wesoły.,wypożyczony
167,9780027914276,83431,Powodować polityczny strona,Jędrzej Pielach,3,2,2013,Wydanie I,590,False,Gaz w końcu drzwi słońce las. Plac pewien leczenie.,w konserwacji
168,9781134555819,29208,Oraz kilka,pan Wojciech Lenda,4,6,1981,Wydanie I,268,False,Metal lampa substancja mąż. Wiedzieć walczyć strefa pacjent nie ma piękny.,dostępny
169,9781167966286,84787,Prawdziwy postępowanie okno,Anastazja Soczewka,8,5,1977,Wydanie I,314,False,Koncert bardzo potrafić suma morze. Dialekt podnosić pani rzeczownik model wieża tamten wóz.,w konserwacji
170,9780814943571,97782,Stado lud krew,Łukasz Radzewicz,4,4,1982,Wydanie I,347,True,Pierwiastek koszt wystawa lewy niezwykły wyspa. W Ciągu pieniądz krok wychodzić literatura wydać.,wypożyczony
171,9781786430304,49823,- otwierać możliwy bawić się,Urszula Lejk,4,9,1971,Wydanie I,729,False,Wskazywać natychmiast spodnie stawać się za tradycyjny.,wypożyczony
172,9781134555819,92214,Oraz kilka,pan Wojciech Lenda,4,5,1981,Wydanie I,268,False,Metal lampa substancja mąż. Wiedzieć walczyć strefa pacjent nie ma piękny.,dostępny
173,9781426248160,18498,Wiersz poniedziałek skała,pan Tobiasz Michnik,6,8,1953,Wydanie I,314,True,Świadczyć technika lista zmiana temat stworzyć. Swój posiłek drewniany dawny większość powstanie.,w konserwacji
174,9780466343330,19943,Marka bić dolina pożar oglądać,Klara Ciarka,9,1,2024,Wydanie I,697,False,Transport wysyłać zmienić plecy chcieć wielkość. Tylko cienki powiat widzieć Austria.,w konserwacji
175,9781426248160,65183,Wiersz poniedziałek skała,pan Tobiasz Michnik,6,2,1953,Wydanie I,314,True,Świadczyć technika lista zmiana temat stworzyć. Swój posiłek drewniany dawny większość powstanie.,w konserwacji
176,9781072287513,50188,Fabryka skończyć operacja dorosły,pani Anna Maria Fiołek,6,2,2020,Wydanie I,241,True,Kamień fala długo Czechy czysty.,dostępny
177,9780582900776,39379,Dźwięk istnienie,Ewelina Fras,10,6,2018,Wydanie I,336,True,Większość wystawa osiemdziesiąt wnętrze. Myśl dodać przykład Francja z.,wypożyczony
178,9781718044685,27520,Pisarz prezydent dowód,Marianna Poleszak,2,7,1968,Wydanie I,561,False,Porządek srebro używać wycieczka zawód zniszczyć go.,wypożyczony
179,9780768677201,98983,40 dzięki w formie zostać,Malwina Materek,9,8,1967,Wydanie I,355,False,Dyrektor w kształcie Ameryka władza.,dostępny
180,9780523118734,95299,Skutek imię oraz elektryczny,pan Oliwier Stefankiewicz,7,6,2012,Wydanie I,139,False,Marzec wpaść pod. Obchodzić włożyć reguła kula miasto handlowy katastrofa wesoły.,wypożyczony
181,9781167966286,97655,Prawdziwy postępowanie okno,Anastazja Soczewka,8,7,1977,Wydanie I,314,False,Koncert bardzo potrafić suma morze. Dialekt podnosić pani rzeczownik model wieża tamten wóz.,wypożyczony
182,9780134362441,17456,Królowa kuchnia pod głowa,Adam Zbrożek,4,8,2000,Wydanie I,506,False,W Ciągu skutek łatwo czekolada zakończyć. Turecki nikt kurs ona miejscowość nadawać.,w konserwacji
183,9780501265870,65999,Pająk istnieć robota trzeba poziom,Paweł Stanclik,7,5,1963,Wydanie I,572,False,Błąd zaś pewien rasa właściwość. Cel lewy księżyc figura produkcja.,dostępny
184,9780501265870,80613,Pająk istnieć robota trzeba poziom,Paweł Stanclik,7,9,1963,Wydanie I,572,False,Błąd zaś pewien rasa właściwość. Cel lewy księżyc figura produkcja.,wypożyczony
185,9780582900776,15403,Dźwięk istnienie,Ewelina Fras,10,6,2018,Wydanie I,336,True,Większość wystawa osiemdziesiąt wnętrze. Myśl dodać przykład Francja z.,wypożyczony
186,9780768677201,35212,40 dzięki w formie zostać,Malwina Materek,9,1,1967,Wydanie I,355,True,Dyrektor w kształcie Ameryka władza.,dostępny
187,9780005513132,91501,60 ogród gwiazda,Julianna Żmija,2,2,1980,Wydanie I,626,True,Dodatkowy pływać czwartek studiować swój.,wypożyczony
188,9781545385265,70776,Cecha zakończenie pomarańczowy wreszcie ten,pan Marek Hermanowicz,3,2,1981,Wydanie I,155,True,Aż żart powstawać długość ona w typ. Piosenka Niemiec Holandia.,dostępny
189,9781536822250,99659,Kula sztuczny włożyć Ameryka,Aleks Staśko,5,4,1960,Wydanie I,786,False,Gospodarka wywołać tam wszystek 7 wygrać słodki zysk. Ucho siedziba zmęczony właściwy obok.,w konserwacji
190,9781865407234,12277,Włosy kwiecień most zespół budować,Albert Zarzeczna,5,8,1962,Wydanie I,347,True,Starożytny dobro rzeka plecy otwór patrzeć strój.,wypożyczony
191,9780543464620,49491,Cierpieć jakość czekolada,Tymon Myk,3,8,1983,Wydanie I,353,True,Kolano bogini polityka szósty obwód. Według lato konstrukcja bogini naczynie.,dostępny
192,9781167966286,31587,Prawdziwy postępowanie okno,Anastazja Soczewka,8,1,1977,Wydanie I,314,False,Koncert bardzo potrafić suma morze. Dialekt podnosić pani rzeczownik model wieża tamten wóz.,w konserwacji
193,9780735005464,23363,Pogoda żyć przebywać ciemność pociąg,pani Klara Dziewit,4,1,1997,Wydanie I,442,True,Taki głośny wąski filmowy jeździć. Żywy osioł strefa wróg.,wypożyczony
194,9781545385265,42120,Cecha zakończenie pomarańczowy wreszcie ten,pan Marek Hermanowicz,3,2,1981,Wydanie I,155,False,Aż żart powstawać długość ona w typ. Piosenka Niemiec Holandia.,wypożyczony
195,9781426248160,15104,Wiersz poniedziałek skała,pan Tobiasz Michnik,6,4,1953,Wydanie I,314,False,Świadczyć technika lista zmiana temat stworzyć. Swój posiłek drewniany dawny większość powstanie.,w konserwacji
196,9780362591026,99210,Trzeba oko,Janina Kołak,8,7,1976,Wydanie I,669,False,Krok świeży bar stary dół kolega. Dziura studia pas majuskuła.,wypożyczony
197,9781545385265,11765,Cecha zakończenie pomarańczowy wreszcie ten,pan Marek Hermanowicz,3,5,1981,Wydanie I,155,True,Aż żart powstawać długość ona w typ. Piosenka Niemiec Holandia.,dostępny
198,9781385509982,30763,Anglia silnik tylko swój około,Anastazja Larysz,2,5,1984,Wydanie I,739,True,Chwila pamięć szybko gdzie postać sąd. Państwowy Piotr postawa hałas plemię artystyczny.,dostępny
199,9781865407234,6477,Włosy kwiecień most zespół budować,Albert Zarzeczna,5,7,1962,Wydanie I,347,False,Starożytny dobro rzeka plecy otwór patrzeć strój.,wypożyczony
200,9781138492578,58001,Teoria obywatelka dzisiaj ziarno,Maciej Pyrkosz,9,5,1998,Wydanie I,487,False,Woda ostry wytwarzać katastrofa spór znaczny oficjalny.,wypożyczony
201,9781134555819,45520,Oraz kilka,pan Wojciech Lenda,4,10,1981,Wydanie I,268,False,Metal lampa substancja mąż. Wiedzieć walczyć strefa pacjent nie ma piękny.,dostępny
202,9781616142964,61329,Okazja chmura święto ziemia,pani Justyna Nowotny,10,5,1979,Wydanie I,784,False,Dowód otrzymać brzuch chodzić godzina port. Bułgarski 4 za pomocą pić właściwy szósty wy.,wypożyczony
203,9780414399907,8557,Owca przepis leżeć Egipt,Piotr Przekwas,6,7,2008,Wydanie I,212,False,Własny oficjalny dobrze. Wysoki użycie słodki akcja. Nigdy zima bóg uwaga stanowić.,wypożyczony
204,9781435262805,53017,Sześćdziesiąt więcej piętro ani po,Marianna Berus,5,9,1998,Wydanie I,285,True,Budowla przypadek alkohol strefa ciemny flaga słoneczny. Trzymać wiek autor król nic 3 chemiczny.,dostępny
205,9780543464620,51822,Cierpieć jakość czekolada,Tymon Myk,3,1,1983,Wydanie I,353,True,Kolano bogini polityka szósty obwód. Według lato konstrukcja bogini naczynie.,dostępny
206,9780888596710,63713,Dokładnie te dorosły zgadzać się most,pan Igor Doruch,4,6,1950,Wydanie I,165,True,Park rynek zgodny francuski. Dziób trwać idea obowiązywać zbiór papier jakość.,w konserwacji
207,9781072287513,45577,Fabryka skończyć operacja dorosły,pani Anna Maria Fiołek,6,5,2020,Wydanie I,241,False,Kamień fala długo Czechy czysty.,wypożyczony
208,9780134362441,59812,Królowa kuchnia pod głowa,Adam Zbrożek,4,6,2000,Wydanie I,506,True,W Ciągu skutek łatwo czekolada zakończyć. Turecki nikt kurs ona miejscowość nadawać.,wypożyczony
209,9781345231809,81877,Chłop moneta dziesięć granica ochrona,Andrzej Stein,10,2,2004,Wydanie I,278,True,Lot strefa klucz robić Polak. Cecha ozdoba międzynarodowy fałszywy lód uciekać.,w konserwacji
210,9780501265870,79063,Pająk istnieć robota trzeba poziom,Paweł Stanclik,7,4,1963,Wydanie I,572,True,Błąd zaś pewien rasa właściwość. Cel lewy księżyc figura produkcja.,dostępny
211,9780134362441,31137,Królowa kuchnia pod głowa,Adam Zbrożek,4,7,2000,Wydanie I,506,False,W Ciągu skutek łatwo czekolada zakończyć. Turecki nikt kurs ona miejscowość nadawać.,dostępny
212,9780743425230,75438,Unia Europejska grupa narkotyk,pani Marika Kluczek,8,9,2017,Wydanie I,166,False,Stacja surowy dodać stacja pięć. Istnienie kłopot zajęcie mądry relacja okręt zając.,w konserwacji
213,9780690936506,84177,Pomysł 40 temat znany,Julita Drobot,9,6,2016,Wydanie I,505,False,Zwycięstwo biec uznawać powodować. Czapka doskonały jakby.,dostępny
214,9781874227250,7521,Warstwa wina zwykły,Cyprian Kott,2,6,1994,Wydanie I,776,True,Płeć obowiązywać powinien zdolność. Rachunek siostra radio można wysyłać krzew rasa złożony.,wypożyczony
215,9780393892420,93225,Przyrząd zapalenie,pan Konrad Wojtak,1,1,1973,Wydanie I,547,False,Skłonność szkło rozwój nieść skała jednocześnie. Lato słyszeć podczas morski wóz spadać atak.,wypożyczony
216,9781865407234,37172,Włosy kwiecień most zespół budować,Albert Zarzeczna,5,6,1962,Wydanie I,347,False,Starożytny dobro rzeka plecy otwór patrzeć strój.,dostępny
217,9780348977738,76721,Do dorosły,pani Ada Flisiak,7,5,1956,Wydanie I,782,True,Wakacje 100 siedemdziesiąt firma wtorek budowa. Reguła archipelag Szwecja ucho szkodliwy.,w konserwacji
218,9781138492578,34328,Teoria obywatelka dzisiaj ziarno,Maciej Pyrkosz,9,2,1998,Wydanie I,487,False,Woda ostry wytwarzać katastrofa spór znaczny oficjalny.,dostępny
219,9781072287513,92959,Fabryka skończyć operacja dorosły,pani Anna Maria Fiołek,6,9,2020,Wydanie I,241,False,Kamień fala długo Czechy czysty.,w konserwacji
220,9780888596710,85604,Dokładnie te dorosły zgadzać się most,pan Igor Doruch,4,4,1950,Wydanie I,165,True,Park rynek zgodny francuski. Dziób trwać idea obowiązywać zbiór papier jakość.,w konserwacji
221,9781865407234,95105,Włosy kwiecień most zespół budować,Albert Zarzeczna,5,8,1962,Wydanie I,347,True,Starożytny dobro rzeka plecy otwór patrzeć strój.,w konserwacji
222,9780768677201,85640,40 dzięki w formie zostać,Malwina Materek,9,1,1967,Wydanie I,355,True,Dyrektor w kształcie Ameryka władza.,w konserwacji
223,9780768677201,56834,40 dzięki w formie zostać,Malwina Materek,9,8,1967,Wydanie I,355,True,Dyrektor w kształcie Ameryka władza.,wypożyczony
224,9781138492578,58964,Teoria obywatelka dzisiaj ziarno,Maciej Pyrkosz,9,2,1998,Wydanie I,487,False,Woda ostry wytwarzać katastrofa spór znaczny oficjalny.,w konserwacji
225,9780094652866,74527,Używać specjalny międzynarodowy móc,Krystian Serwach,7,9,1967,Wydanie I,696,False,Współczesny biskup opinia futro. Ogromny zimno wiosna wino. Słońce specjalny państwo jednostka.,wypożyczony
226,9781536822250,33244,Kula sztuczny włożyć Ameryka,Aleks Staśko,5,7,1960,Wydanie I,786,True,Gospodarka wywołać tam wszystek 7 wygrać słodki zysk. Ucho siedziba zmęczony właściwy obok.,w konserwacji
227,9780798423175,36479,Pić czerwony,Borys Getka,9,2,1958,Wydanie I,650,False,Słoneczny zachodni nocny. Pasek los także delikatny przychodzić.,dostępny
228,9780501265870,9868,Pająk istnieć robota trzeba poziom,Paweł Stanclik,7,1,1963,Wydanie I,572,False,Błąd zaś pewien rasa właściwość. Cel lewy księżyc figura produkcja.,wypożyczony
229,9781134555819,2814,Oraz kilka,pan Wojciech Lenda,4,2,1981,Wydanie I,268,True,Metal lampa substancja mąż. Wiedzieć walczyć strefa pacjent nie ma piękny.,w konserwacji
230,9781773311876,24002,Córka dźwięk jeść,pani Sonia Kościesza,4,7,1950,Wydanie I,797,True,Móc wspomnienie gdzieś uciec grzech. Metal rezultat wewnątrz liść rynek zmieniać brzuch.,w konserwacji
231,9781698428123,36253,Ulegać dyrektor koza gwałtowny,Kaja Kałwa,3,10,1992,Wydanie I,762,False,Miejscowość utwór mężczyzna wszelki chociaż narząd lód. Fakt zniszczyć hałas no mowa aktywny ślad.,dostępny
232,9780428279417,43177,Wśród wy 80,Igor Ciaś,6,9,2000,Wydanie I,796,True,Pani sygnał pani ramię. Świecić dodać mama broń pojęcie zwykły.,wypożyczony
233,9781773311876,19237,Córka dźwięk jeść,pani Sonia Kościesza,4,6,1950,Wydanie I,797,False,Móc wspomnienie gdzieś uciec grzech. Metal rezultat wewnątrz liść rynek zmieniać brzuch.,dostępny
234,9780134362441,39006,Królowa kuchnia pod głowa,Adam Zbrożek,4,3,2000,Wydanie I,506,False,W Ciągu skutek łatwo czekolada zakończyć. Turecki nikt kurs ona miejscowość nadawać.,dostępny
235,9781024774184,28887,Czwartek ząb stać się królewski zegar,Cyprian Rudyk,1,10,2013,Wydanie I,118,True,Marzec zachowanie pełny w końcu. Nad czy ubogi zielony Niemcy biblioteka.,dostępny
236,9781536822250,79504,Kula sztuczny włożyć Ameryka,Aleks Staśko,5,9,1960,Wydanie I,786,False,Gospodarka wywołać tam wszystek 7 wygrać słodki zysk. Ucho siedziba zmęczony właściwy obok.,w konserwacji
237,9780690936506,73578,Pomysł 40 temat znany,Julita Drobot,9,1,2016,Wydanie I,505,False,Zwycięstwo biec uznawać powodować. Czapka doskonały jakby.,w konserwacji
